datetime,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2025-12-24T04:20:00-05:00,622.11,622.11,622.11,622.11,80.0,622.1,622.11,622.05,622.07,622.12,622.15,622.09,622.11
2025-12-24T04:21:00-05:00,622.11,622.15,622.11,622.15,160.0,622.07,622.16,622.07,622.13,622.11,622.21,622.1,622.15
2025-12-24T04:22:00-05:00,622.15,622.15,622.15,622.15,0.0,622.13,622.15,622.1,622.1,622.15,622.19,622.12,622.12
2025-12-24T04:23:00-05:00,622.11,622.12,622.11,622.12,348.0,622.1,622.11,622.1,622.1,622.12,622.14,622.12,622.14
2025-12-24T04:24:00-05:00,622.13,622.14,622.13,622.13,268.0,622.1,622.13,622.1,622.12,622.14,622.15,622.13,622.15
2025-12-24T04:25:00-05:00,622.13,622.13,622.13,622.13,0.0,622.12,622.13,622.1,622.13,622.15,622.17,622.12,622.16
2025-12-24T04:26:00-05:00,622.16,622.16,622.16,622.16,50.0,622.13,622.15,622.13,622.13,622.16,622.19,622.15,622.15
2025-12-24T04:27:00-05:00,622.13,622.13,622.13,622.13,297.0,622.13,622.13,622.11,622.12,622.15,622.17,622.13,622.15
2025-12-24T04:28:00-05:00,622.14,622.15,622.14,622.15,105.0,622.12,622.13,622.12,622.13,622.15,622.18,622.15,622.17
2025-12-24T04:29:00-05:00,622.16,622.16,622.16,622.16,100.0,622.13,622.16,622.13,622.14,622.17,622.19,622.16,622.16
2025-12-24T04:30:00-05:00,622.11,622.11,622.09,622.09,322.0,622.14,622.14,622.08,622.1,622.16,622.17,622.1,622.13
2025-12-24T04:31:00-05:00,622.09,622.09,622.09,622.09,0.0,622.1,622.14,622.09,622.11,622.13,622.17,622.12,622.13
2025-12-24T04:32:00-05:00,622.11,622.16,622.11,622.16,187.0,622.11,622.15,622.1,622.15,622.13,622.19,622.13,622.19
2025-12-24T04:33:00-05:00,622.15,622.15,622.15,622.15,44.0,622.15,622.15,622.15,622.15,622.19,622.19,622.18,622.18
2025-12-24T04:34:00-05:00,622.12,622.12,622.12,622.12,68.0,622.15,622.15,622.1,622.11,622.18,622.18,622.14,622.14
2025-12-24T04:35:00-05:00,622.12,622.12,622.12,622.12,0.0,622.11,622.14,622.11,622.14,622.14,622.17,622.14,622.17
2025-12-24T04:36:00-05:00,622.16,622.16,622.16,622.16,80.0,622.14,622.16,622.12,622.16,622.17,622.19,622.15,622.19
2025-12-24T04:37:00-05:00,622.18,622.18,622.18,622.18,122.0,622.16,622.18,622.15,622.15,622.19,622.19,622.18,622.18
2025-12-24T04:38:00-05:00,622.18,622.18,622.18,622.18,0.0,622.15,622.15,622.14,622.15,622.18,622.18,622.16,622.17
2025-12-24T04:39:00-05:00,622.11,622.11,622.11,622.11,300.0,622.15,622.15,622.07,622.09,622.17,622.18,622.1,622.12
2025-12-24T04:40:00-05:00,622.12,622.14,622.11,622.13,1231.0,622.09,622.14,622.09,622.12,622.12,622.18,622.12,622.16
2025-12-24T04:41:00-05:00,622.11,622.11,622.11,622.11,172.0,622.12,622.12,622.09,622.11,622.16,622.16,622.11,622.13
2025-12-24T04:42:00-05:00,622.11,622.11,622.11,622.11,0.0,622.11,622.11,622.07,622.08,622.13,622.13,622.1,622.1
2025-12-24T04:43:00-05:00,622.11,622.11,622.11,622.11,0.0,622.08,622.08,622.06,622.08,622.1,622.12,622.09,622.12
2025-12-24T04:44:00-05:00,622.11,622.11,622.11,622.11,0.0,622.08,622.08,622.08,622.08,622.12,622.12,622.11,622.11
2025-12-24T04:45:00-05:00,622.06,622.07,622.05,622.05,147.0,622.08,622.09,622.03,622.04,622.11,622.12,622.06,622.06
2025-12-24T04:46:00-05:00,622.04,622.04,622.04,622.04,50.0,622.04,622.04,622.02,622.03,622.06,622.07,622.05,622.06
2025-12-24T04:47:00-05:00,622.04,622.04,622.04,622.04,0.0,622.03,622.06,622.03,622.03,622.06,622.08,622.06,622.07
2025-12-24T04:48:00-05:00,622.05,622.05,622.05,622.05,50.0,622.03,622.08,622.03,622.07,622.07,622.11,622.07,622.1
2025-12-24T04:49:00-05:00,622.08,622.08,622.06,622.08,431.0,622.07,622.08,622.02,622.05,622.1,622.11,622.07,622.08
2025-12-24T04:50:00-05:00,622.07,622.1,622.07,622.1,375.0,622.05,622.08,622.04,622.08,622.08,622.11,622.08,622.11
2025-12-24T04:51:00-05:00,622.1,622.1,622.1,622.1,0.0,622.08,622.1,622.07,622.07,622.11,622.13,622.09,622.1
2025-12-24T04:52:00-05:00,622.09,622.09,622.09,622.09,90.0,622.07,622.09,622.07,622.09,622.1,622.13,622.1,622.12
2025-12-24T04:53:00-05:00,622.09,622.09,622.09,622.09,0.0,622.09,622.09,622.06,622.07,622.12,622.12,622.1,622.1
2025-12-24T04:54:00-05:00,622.08,622.08,622.07,622.07,223.0,622.07,622.08,622.06,622.07,622.1,622.11,622.1,622.1
2025-12-24T04:55:00-05:00,622.09,622.09,622.09,622.09,100.0,622.07,622.08,622.06,622.07,622.1,622.1,622.09,622.1
2025-12-24T04:56:00-05:00,622.09,622.09,622.09,622.09,0.0,622.07,622.07,622.02,622.04,622.1,622.1,622.07,622.07
2025-12-24T04:57:00-05:00,622.09,622.09,622.09,622.09,0.0,622.04,622.05,622.02,622.05,622.07,622.08,622.06,622.08
2025-12-24T04:58:00-05:00,622.09,622.09,622.09,622.09,80.0,622.05,622.09,622.05,622.08,622.08,622.12,622.08,622.11
2025-12-24T04:59:00-05:00,622.09,622.09,622.09,622.09,0.0,622.08,622.08,622.05,622.06,622.11,622.11,622.09,622.09
2025-12-24T05:00:00-05:00,622.07,622.07,622.07,622.07,320.0,622.06,622.07,622.0,622.0,622.09,622.09,622.03,622.03
2025-12-24T05:01:00-05:00,622.02,622.02,622.02,622.02,80.0,622.0,622.01,622.0,622.0,622.03,622.04,622.01,622.03
2025-12-24T05:02:00-05:00,622.03,622.03,621.99,621.99,247.0,622.0,622.01,621.96,621.98,622.03,622.05,622.01,622.01
2025-12-24T05:03:00-05:00,621.99,621.99,621.99,621.99,0.0,621.98,621.98,621.92,621.92,622.01,622.01,621.95,621.95
2025-12-24T05:04:00-05:00,621.93,621.93,621.85,621.85,670.0,621.92,621.94,621.8,621.8,621.95,621.96,621.83,621.84
2025-12-24T05:05:00-05:00,621.82,621.83,621.81,621.83,826.0,621.8,621.82,621.8,621.81,621.84,621.86,621.82,621.85
2025-12-24T05:06:00-05:00,621.82,621.93,621.82,621.93,1252.0,621.81,621.91,621.8,621.89,621.85,621.95,621.82,621.93
2025-12-24T05:07:00-05:00,621.93,621.93,621.93,621.93,200.0,621.89,621.92,621.89,621.92,621.93,621.96,621.93,621.95
2025-12-24T05:08:00-05:00,621.94,621.98,621.94,621.96,1497.0,621.92,621.98,621.91,621.94,621.95,622.01,621.94,621.97
2025-12-24T05:09:00-05:00,621.94,621.94,621.94,621.94,46.0,621.94,621.97,621.91,621.96,621.97,622.0,621.93,621.98
2025-12-24T05:10:00-05:00,621.96,621.96,621.96,621.96,80.0,621.96,621.96,621.92,621.93,621.98,621.99,621.95,621.97
2025-12-24T05:11:00-05:00,621.96,621.96,621.96,621.96,0.0,621.93,621.93,621.9,621.91,621.97,621.97,621.94,621.94
2025-12-24T05:12:00-05:00,621.96,621.96,621.96,621.96,0.0,621.91,621.94,621.91,621.92,621.94,621.98,621.94,621.95
2025-12-24T05:13:00-05:00,621.92,621.92,621.92,621.92,80.0,621.92,621.92,621.89,621.89,621.95,621.95,621.92,621.92
2025-12-24T05:14:00-05:00,621.92,621.92,621.92,621.92,905.0,621.89,621.91,621.89,621.91,621.92,621.94,621.92,621.94
2025-12-24T05:15:00-05:00,621.92,621.92,621.92,621.92,284.0,621.91,621.92,621.87,621.89,621.94,621.94,621.91,621.92
2025-12-24T05:16:00-05:00,621.94,621.96,621.94,621.96,330.0,621.89,621.96,621.89,621.93,621.92,622.0,621.91,621.98
2025-12-24T05:17:00-05:00,621.93,621.93,621.92,621.93,245.0,621.93,621.94,621.92,621.94,621.98,621.98,621.97,621.98
2025-12-24T05:18:00-05:00,621.93,621.94,621.93,621.93,300.0,621.94,621.95,621.93,621.95,621.98,621.98,621.97,621.98
2025-12-24T05:19:00-05:00,621.93,621.93,621.93,621.93,0.0,621.95,622.0,621.95,621.98,621.98,622.03,621.98,622.02
2025-12-24T05:20:00-05:00,622.02,622.05,622.02,622.05,478.0,621.98,622.06,621.98,622.06,622.02,622.09,622.02,622.09
2025-12-24T05:21:00-05:00,622.05,622.05,622.05,622.05,0.0,622.06,622.06,622.03,622.04,622.09,622.09,622.06,622.07
2025-12-24T05:22:00-05:00,622.03,622.03,621.99,621.99,370.0,622.04,622.04,621.96,621.99,622.07,622.07,622.0,622.02
2025-12-24T05:23:00-05:00,622.0,622.0,621.98,621.98,215.0,621.99,621.99,621.95,621.96,622.02,622.03,621.99,621.99
2025-12-24T05:24:00-05:00,621.98,621.98,621.98,621.98,0.0,621.96,621.98,621.96,621.97,621.99,622.01,621.99,621.99
2025-12-24T05:25:00-05:00,621.94,621.94,621.94,621.94,50.0,621.97,621.97,621.91,621.93,621.99,621.99,621.94,621.95
2025-12-24T05:26:00-05:00,621.93,621.93,621.93,621.93,43.0,621.93,621.93,621.9,621.9,621.95,621.96,621.93,621.93
2025-12-24T05:27:00-05:00,621.92,621.92,621.92,621.92,100.0,621.9,621.94,621.89,621.94,621.93,621.97,621.92,621.97
2025-12-24T05:28:00-05:00,621.92,621.92,621.92,621.92,0.0,621.94,621.94,621.92,621.92,621.97,621.97,621.94,621.95
2025-12-24T05:29:00-05:00,621.95,621.95,621.95,621.95,42.0,621.92,621.94,621.9,621.94,621.95,621.97,621.94,621.97
2025-12-24T05:30:00-05:00,621.97,621.97,621.97,621.97,42.0,621.94,621.95,621.92,621.95,621.97,622.0,621.96,622.0
2025-12-24T05:31:00-05:00,621.94,621.95,621.94,621.94,303.0,621.95,621.95,621.92,621.93,622.0,622.0,621.95,621.95
2025-12-24T05:32:00-05:00,621.94,621.94,621.94,621.94,50.0,621.93,621.96,621.91,621.96,621.95,621.99,621.95,621.99
2025-12-24T05:33:00-05:00,621.94,621.94,621.94,621.94,0.0,621.96,622.0,621.96,621.99,621.99,622.04,621.99,622.03
2025-12-24T05:34:00-05:00,621.94,621.94,621.94,621.94,0.0,621.99,622.0,621.98,622.0,622.03,622.03,622.02,622.03
2025-12-24T05:35:00-05:00,622.0,622.0,621.99,621.99,343.0,622.0,622.0,621.94,621.94,622.03,622.03,621.97,621.97
2025-12-24T05:36:00-05:00,621.94,621.94,621.94,621.94,54.0,621.94,621.95,621.92,621.95,621.97,621.98,621.96,621.98
2025-12-24T05:37:00-05:00,621.94,621.94,621.94,621.94,0.0,621.95,621.97,621.95,621.97,621.98,622.01,621.98,622.0
2025-12-24T05:38:00-05:00,621.94,621.94,621.94,621.94,0.0,621.97,621.99,621.97,621.98,622.0,622.02,622.0,622.01
2025-12-24T05:39:00-05:00,622.0,622.0,622.0,622.0,75.0,621.98,622.0,621.98,622.0,622.01,622.03,622.01,622.02
2025-12-24T05:40:00-05:00,622.0,622.0,622.0,622.0,45.0,622.0,622.0,621.99,622.0,622.02,622.04,622.02,622.03
2025-12-24T05:41:00-05:00,622.0,622.0,622.0,622.0,0.0,622.0,622.01,621.99,622.01,622.03,622.04,622.03,622.04
2025-12-24T05:42:00-05:00,622.0,622.0,622.0,622.0,0.0,622.01,622.01,621.98,621.98,622.04,622.04,622.01,622.02
2025-12-24T05:43:00-05:00,621.99,621.99,621.98,621.98,182.0,621.98,621.99,621.97,621.97,622.02,622.03,621.98,622.0
2025-12-24T05:44:00-05:00,621.97,621.99,621.96,621.99,310.0,621.97,621.97,621.95,621.97,622.0,622.01,621.99,622.01
2025-12-24T05:45:00-05:00,621.98,621.98,621.98,621.98,205.0,621.97,622.0,621.96,622.0,622.01,622.03,621.98,622.03
2025-12-24T05:46:00-05:00,622.01,622.01,621.98,621.98,486.0,622.0,622.01,621.97,621.98,622.03,622.04,622.0,622.0
2025-12-24T05:47:00-05:00,621.97,621.97,621.97,621.97,200.0,621.98,621.98,621.95,621.95,622.0,622.0,621.98,621.98
2025-12-24T05:48:00-05:00,621.95,621.95,621.95,621.95,75.0,621.95,621.96,621.93,621.94,621.98,621.99,621.96,621.96
2025-12-24T05:49:00-05:00,621.96,621.96,621.96,621.96,161.0,621.94,621.94,621.91,621.92,621.96,621.97,621.96,621.96
2025-12-24T05:50:00-05:00,621.96,621.96,621.96,621.96,0.0,621.92,621.94,621.92,621.92,621.96,621.96,621.95,621.95
2025-12-24T05:51:00-05:00,621.94,621.94,621.91,621.94,1269.0,621.92,621.92,621.9,621.91,621.95,621.96,621.92,621.94
2025-12-24T05:52:00-05:00,621.94,621.94,621.94,621.94,0.0,621.91,621.92,621.88,621.9,621.94,621.95,621.91,621.93
2025-12-24T05:53:00-05:00,621.94,621.94,621.94,621.94,0.0,621.9,621.9,621.88,621.89,621.93,621.94,621.9,621.93
2025-12-24T05:54:00-05:00,621.94,621.94,621.94,621.94,0.0,621.89,621.9,621.89,621.89,621.93,621.94,621.92,621.93
2025-12-24T05:55:00-05:00,621.91,621.94,621.91,621.92,316.0,621.89,621.92,621.89,621.91,621.93,621.96,621.93,621.95
2025-12-24T05:56:00-05:00,621.92,621.92,621.92,621.92,0.0,621.91,621.92,621.91,621.92,621.95,621.96,621.95,621.95
2025-12-24T05:57:00-05:00,621.95,621.95,621.95,621.95,80.0,621.92,622.0,621.92,622.0,621.95,622.04,621.94,622.03
2025-12-24T05:58:00-05:00,622.03,622.04,622.03,622.04,340.0,622.0,622.01,621.99,622.0,622.03,622.05,622.01,622.04
2025-12-24T05:59:00-05:00,622.01,622.01,621.96,621.98,1068.0,622.0,622.0,621.94,621.94,622.04,622.04,621.96,621.96
2025-12-24T06:00:00-05:00,621.94,621.94,621.93,621.93,160.0,621.94,621.94,621.91,621.92,621.96,621.97,621.93,621.95
2025-12-24T06:01:00-05:00,621.94,621.94,621.94,621.94,102.0,621.92,621.96,621.91,621.96,621.95,621.98,621.94,621.97
2025-12-24T06:02:00-05:00,621.96,621.97,621.94,621.94,1143.0,621.96,621.96,621.93,621.93,621.97,621.98,621.97,621.97
2025-12-24T06:03:00-05:00,621.93,621.98,621.93,621.97,906.0,621.93,621.94,621.92,621.93,621.97,621.98,621.97,621.97
2025-12-24T06:04:00-05:00,621.97,621.97,621.97,621.97,0.0,621.93,621.98,621.93,621.98,621.97,622.01,621.97,622.01
2025-12-24T06:05:00-05:00,621.97,621.97,621.97,621.97,0.0,621.98,622.02,621.97,622.02,622.01,622.07,622.01,622.06
2025-12-24T06:06:00-05:00,621.97,621.97,621.97,621.97,0.0,622.02,622.05,622.01,622.04,622.06,622.08,622.05,622.08
2025-12-24T06:07:00-05:00,621.97,621.97,621.97,621.97,0.0,622.04,622.05,622.02,622.04,622.08,622.08,622.07,622.08
2025-12-24T06:08:00-05:00,622.08,622.08,622.07,622.07,1179.0,622.04,622.07,622.04,622.06,622.08,622.1,622.07,622.09
2025-12-24T06:09:00-05:00,622.08,622.1,622.08,622.1,4016.0,622.06,622.1,622.06,622.07,622.09,622.1,622.09,622.1
2025-12-24T06:10:00-05:00,622.1,622.1,622.07,622.09,722.0,622.07,622.07,622.06,622.07,622.1,622.1,622.09,622.1
2025-12-24T06:11:00-05:00,622.09,622.09,622.07,622.08,320.0,622.07,622.08,622.06,622.06,622.1,622.11,622.09,622.1
2025-12-24T06:12:00-05:00,622.08,622.08,622.08,622.08,0.0,622.06,622.08,622.06,622.07,622.1,622.11,622.08,622.1
2025-12-24T06:13:00-05:00,622.12,622.12,622.12,622.12,530.0,622.07,622.12,622.06,622.1,622.1,622.15,622.09,622.14
2025-12-24T06:14:00-05:00,622.12,622.12,622.12,622.12,0.0,622.1,622.11,622.06,622.07,622.14,622.14,622.1,622.1
2025-12-24T06:15:00-05:00,622.07,622.07,622.03,622.04,430.0,622.07,622.08,622.0,622.02,622.1,622.1,622.02,622.05
2025-12-24T06:16:00-05:00,622.05,622.05,622.05,622.05,200.0,622.02,622.04,622.02,622.03,622.05,622.08,622.04,622.07
2025-12-24T06:17:00-05:00,622.05,622.05,622.05,622.05,0.0,622.03,622.06,622.03,622.04,622.07,622.09,622.07,622.07
2025-12-24T06:18:00-05:00,622.04,622.04,622.04,622.04,100.0,622.04,622.04,622.01,622.01,622.07,622.07,622.04,622.04
2025-12-24T06:19:00-05:00,622.0,622.0,622.0,622.0,555.0,622.01,622.01,621.97,621.97,622.04,622.05,622.0,622.0
2025-12-24T06:20:00-05:00,621.93,621.93,621.91,621.91,102.0,621.97,621.97,621.88,621.89,622.0,622.0,621.93,621.93
2025-12-24T06:21:00-05:00,621.9,621.92,621.85,621.88,568.0,621.89,621.9,621.82,621.86,621.93,621.93,621.85,621.89
2025-12-24T06:22:00-05:00,621.91,621.91,621.91,621.91,114.0,621.86,621.9,621.86,621.86,621.89,621.93,621.88,621.88
2025-12-24T06:23:00-05:00,621.88,621.88,621.88,621.88,65.0,621.86,621.86,621.86,621.86,621.88,621.89,621.88,621.88
2025-12-24T06:24:00-05:00,621.87,621.88,621.87,621.88,190.0,621.86,621.88,621.85,621.86,621.88,621.9,621.88,621.89
2025-12-24T06:25:00-05:00,621.91,621.93,621.91,621.93,257.0,621.86,621.94,621.86,621.94,621.89,621.98,621.89,621.97
2025-12-24T06:26:00-05:00,621.97,621.97,621.94,621.94,430.0,621.94,621.95,621.92,621.93,621.97,621.98,621.94,621.95
2025-12-24T06:27:00-05:00,621.95,621.95,621.93,621.93,380.0,621.93,621.93,621.89,621.89,621.95,621.96,621.91,621.91
2025-12-24T06:28:00-05:00,621.89,621.89,621.89,621.89,200.0,621.89,621.92,621.88,621.92,621.91,621.96,621.9,621.96
2025-12-24T06:29:00-05:00,621.89,621.89,621.89,621.89,0.0,621.92,621.93,621.91,621.92,621.96,621.96,621.95,621.95
2025-12-24T06:30:00-05:00,621.88,621.88,621.88,621.88,41.0,621.92,621.92,621.88,621.88,621.95,621.95,621.9,621.9
2025-12-24T06:31:00-05:00,621.88,621.92,621.88,621.92,447.0,621.88,621.93,621.86,621.93,621.9,621.96,621.9,621.96
2025-12-24T06:32:00-05:00,621.92,621.92,621.92,621.92,0.0,621.93,621.95,621.89,621.89,621.96,621.99,621.92,621.93
2025-12-24T06:33:00-05:00,621.93,621.94,621.93,621.94,130.0,621.89,621.93,621.89,621.93,621.93,621.97,621.92,621.95
2025-12-24T06:34:00-05:00,621.94,621.94,621.94,621.94,0.0,621.93,621.94,621.92,621.94,621.95,621.99,621.94,621.97
2025-12-24T06:35:00-05:00,621.92,621.92,621.92,621.92,100.0,621.94,621.94,621.89,621.89,621.97,621.97,621.91,621.92
2025-12-24T06:36:00-05:00,621.88,621.89,621.88,621.89,169.0,621.89,621.89,621.85,621.87,621.92,621.92,621.87,621.9
2025-12-24T06:37:00-05:00,621.85,621.85,621.84,621.84,250.0,621.87,621.88,621.82,621.85,621.9,621.9,621.84,621.88
2025-12-24T06:38:00-05:00,621.86,621.86,621.8,621.8,381.0,621.85,621.85,621.77,621.78,621.88,621.88,621.79,621.82
2025-12-24T06:39:00-05:00,621.8,621.8,621.8,621.8,0.0,621.78,621.84,621.78,621.84,621.82,621.88,621.81,621.88
2025-12-24T06:40:00-05:00,621.85,621.85,621.81,621.81,92.0,621.84,621.84,621.81,621.82,621.88,621.88,621.85,621.85
2025-12-24T06:41:00-05:00,621.85,621.88,621.81,621.86,1230.0,621.82,621.85,621.78,621.85,621.85,621.88,621.83,621.88
2025-12-24T06:42:00-05:00,621.86,621.86,621.86,621.86,0.0,621.85,621.86,621.84,621.84,621.88,621.89,621.86,621.86
2025-12-24T06:43:00-05:00,621.85,621.85,621.85,621.85,140.0,621.84,621.85,621.82,621.85,621.86,621.88,621.84,621.87
2025-12-24T06:44:00-05:00,621.86,621.88,621.86,621.88,612.0,621.85,621.86,621.83,621.85,621.87,621.89,621.86,621.87
2025-12-24T06:45:00-05:00,621.87,621.87,621.85,621.85,152.0,621.85,621.85,621.79,621.8,621.87,621.89,621.83,621.83
2025-12-24T06:46:00-05:00,621.82,621.86,621.82,621.86,250.0,621.8,621.83,621.79,621.83,621.83,621.87,621.81,621.86
2025-12-24T06:47:00-05:00,621.86,621.86,621.86,621.86,0.0,621.83,621.84,621.83,621.84,621.86,621.86,621.86,621.86
2025-12-24T06:48:00-05:00,621.89,621.89,621.89,621.89,136.0,621.84,621.88,621.84,621.88,621.86,621.92,621.86,621.9
2025-12-24T06:49:00-05:00,621.91,621.91,621.91,621.91,70.0,621.88,621.9,621.87,621.89,621.9,621.93,621.9,621.92
2025-12-24T06:50:00-05:00,621.92,621.92,621.85,621.86,828.0,621.89,621.89,621.83,621.86,621.92,621.92,621.85,621.88
2025-12-24T06:51:00-05:00,621.86,621.88,621.86,621.88,303.0,621.86,621.87,621.85,621.86,621.88,621.91,621.88,621.89
2025-12-24T06:52:00-05:00,621.86,621.87,621.85,621.85,557.0,621.86,621.86,621.84,621.84,621.89,621.89,621.86,621.87
2025-12-24T06:53:00-05:00,621.88,621.9,621.88,621.89,522.0,621.84,621.9,621.84,621.9,621.87,621.93,621.87,621.93
2025-12-24T06:54:00-05:00,621.88,621.89,621.88,621.89,305.0,621.9,621.91,621.86,621.86,621.93,621.94,621.89,621.89
2025-12-24T06:55:00-05:00,621.89,621.89,621.89,621.89,0.0,621.86,621.91,621.86,621.9,621.89,621.94,621.89,621.93
2025-12-24T06:56:00-05:00,621.89,621.89,621.89,621.89,100.0,621.9,621.9,621.87,621.87,621.93,621.93,621.89,621.92
2025-12-24T06:57:00-05:00,621.88,621.88,621.88,621.88,80.0,621.87,621.9,621.86,621.86,621.92,621.93,621.9,621.9
2025-12-24T06:58:00-05:00,621.89,621.9,621.89,621.9,850.0,621.86,621.88,621.86,621.88,621.9,621.91,621.9,621.91
2025-12-24T06:59:00-05:00,621.9,621.9,621.9,621.9,0.0,621.88,621.91,621.88,621.91,621.91,621.94,621.91,621.94
2025-12-24T07:00:00-05:00,621.94,621.94,621.88,621.89,557.0,621.91,621.92,621.84,621.9,621.94,621.94,621.88,621.93
2025-12-24T07:01:00-05:00,621.9,621.9,621.9,621.9,149.0,621.9,621.97,621.88,621.95,621.93,622.0,621.9,621.99
2025-12-24T07:02:00-05:00,621.9,621.9,621.9,621.9,0.0,621.95,622.0,621.93,621.96,621.99,622.02,621.96,621.99
2025-12-24T07:03:00-05:00,621.98,622.0,621.98,622.0,351.0,621.96,622.0,621.96,621.99,621.99,622.02,621.98,622.02
